"","ligand","receptor","cell_from_mean_exprs","cell_from","cell_to_mean_exprs","cell_to","comm_type"
"4750","HLA-C","KIR2DS4",3625.74731182796,3,26.1479820627803,5,"other"
"6025","ICAM3","ITGB2",155.859375,2,607.843049327354,5,"other"
"5562","ICAM1","IL2RG",75.4720670391062,1,1253.96335078534,4,"other"
"4484","HLA-B","LILRB1",6338.8938547486,1,14.9114583333333,2,"other"
"3872","HLA-A","KIR2DL3",4434.66816143498,5,21.26875,6,"other"
"1471","CALM1","SELL",803.075268817204,3,117.371508379888,1,"other"
"4326","HLA-B","KIR3DL1",8108.13095238095,7,11.625,6,"other"
"8727","VCAM1","ITGB7",334.275,6,281.625,8,"other"
"3507","GZMB","IGF2R",2574.7625,6,36.5268817204301,3,"other"
"5513","ICAM1","IL2RG",60.7142857142857,7,1547.78475336323,5,"other"
"5552","ICAM1","IL2RG",50.9270833333333,2,1843.375,6,"other"
"3976","HLA-A","KIR3DL2",4434.66816143498,5,21.1666666666667,8,"other"
"8599","VCAM1","ITGB1",334.275,6,280.690476190476,8,"other"
"4481","HLA-B","LILRB1",6338.8938547486,1,14.7982062780269,5,"other"
"4828","HLA-C","LILRB1",4298.125,6,21.8095238095238,7,"other"
"4748","HLA-C","KIR2DS4",3625.74731182796,3,25.8392857142857,8,"other"
"4341","HLA-B","KIR3DL1",7827.08968609865,5,11.9441340782123,1,"other"
"5506","ICAM1","IL2RG",74.5119047619048,8,1253.96335078534,4,"other"
"4680","HLA-C","KIR2DL3",4390.52914798206,5,21.26875,6,"other"
"1545","CALM2","SELL",760.236559139785,3,122.797619047619,7,"other"
"7490","SELPLG","ITGB2",240.371508379888,1,388.333333333333,2,"other"
"1167","CALM1","FAS",1109.92857142857,8,84.036312849162,1,"other"
"4343","HLA-B","KIR3DL1",6421.02617801047,4,14.5178571428571,7,"other"
"4686","HLA-C","KIR2DL3",3726.43979057592,4,24.9940476190476,8,"other"
"3859","HLA-A","KIR2DL3",4896.49404761905,7,19.005376344086,3,"other"
"1213","CALM1","FAS",863.75,2,107.612903225806,3,"other"
"4664","HLA-C","KIR2DL3",4364.73214285714,7,21.26875,6,"other"
"6003","ICAM3","ITGB2",215.816143497758,5,429.940860215054,3,"other"
"4796","HLA-C","KIR3DL1",3625.74731182796,3,25.5357142857143,8,"other"
"6057","IFNG","IFNGR1",952.41875,6,96.9506726457399,5,"other"
"4332","HLA-B","KIR3DL1",7942.86875,6,11.625,6,"other"
"1535","CALM2","SELL",786.372197309417,5,117.371508379888,1,"other"
"1526","CALM2","SELL",973.975,6,94.75,2,"other"
"6059","IFNG","IFNGR1",952.41875,6,96.8817204301075,3,"other"
"1705","CALR","HLA-F",177.77374301676,1,519.011904761905,7,"other"
"1446","CALM1","SELL",973.40625,6,94.75,2,"other"
"6017","ICAM3","ITGB2",151.489247311828,3,607.843049327354,5,"other"
"1543","CALM2","SELL",784.198952879581,4,117.371508379888,1,"other"
"4361","HLA-B","KIR3DL1",6338.8938547486,1,14.5178571428571,7,"other"
"8523","VCAM1","ITGA4",340.422619047619,8,270.230366492147,4,"other"
"1364","CALM1","PTPRA",1109.92857142857,8,82.8272251308901,4,"other"
"8713","VCAM1","ITGB7",340.422619047619,8,269.98125,6,"other"
"8567","VCAM1","ITGA4",222.9375,2,411.75,8,"other"
"3890","HLA-A","KIR2DL3",3216.3064516129,3,28.4450261780105,4,"other"
"4672","HLA-C","KIR2DL3",4298.125,6,21.26875,6,"other"
"1518","CALM2","SELL",962.029761904762,7,94.75,2,"other"
"4338","HLA-B","KIR3DL1",7827.08968609865,5,11.625,6,"other"
"1454","CALM1","SELL",959.72197309417,5,94.75,2,"other"
"1486","CALM1","SELL",957.656424581006,1,94.75,2,"other"
"4470","HLA-B","LILRB1",6083.93548387097,3,14.9114583333333,2,"other"
"4694","HLA-C","KIR2DL3",3625.74731182796,3,24.9940476190476,8,"other"
"8539","VCAM1","ITGA4",334.275,6,270.230366492147,4,"other"
"8729","VCAM1","ITGB7",334.275,6,269.98125,6,"other"
"8714","VCAM1","ITGB7",340.422619047619,8,265.008968609865,5,"other"
"4706","HLA-C","KIR2DL3",3170.91666666667,2,28.4450261780105,4,"other"
"4477","HLA-B","LILRB1",6042.734375,2,14.9114583333333,2,"other"
"1684","CALR","HLA-F",259.178010471204,4,347.38219895288,4,"other"
"4467","HLA-B","LILRB1",6083.93548387097,3,14.7982062780269,5,"other"
"1477","CALM1","SELL",863.75,2,103.677419354839,3,"other"
"4474","HLA-B","LILRB1",6042.734375,2,14.7982062780269,5,"other"
"1551","CALM2","SELL",760.236559139785,3,117.371508379888,1,"other"
"1522","CALM2","SELL",973.975,6,91.525,6,"other"
"1442","CALM1","SELL",973.40625,6,91.525,6,"other"
"3934","HLA-A","KIR3DL1",3484.21465968586,4,25.5357142857143,8,"other"
"4659","HLA-C","KIR2DL3",4670.57142857143,8,19.005376344086,3,"other"
"1214","CALM1","FAS",863.75,2,102.645833333333,2,"other"
"1197","CALM1","FAS",823.837696335079,4,107.612903225806,3,"other"
"8730","VCAM1","ITGB7",334.275,6,265.008968609865,5,"other"
"5979","ICAM3","ITGB2",205.583333333333,8,429.940860215054,3,"other"
"4714","HLA-C","KIR2DL3",3106.41899441341,1,28.4450261780105,4,"other"
"4349","HLA-B","KIR3DL1",6083.93548387097,3,14.5178571428571,7,"other"
"1685","CALR","HLA-F",259.178010471204,4,340.693548387097,3,"other"
"1379","CALM1","PTPRA",973.40625,6,90.5874439461883,5,"other"
"6010","ICAM3","ITGB2",156.057591623037,4,564.890052356021,4,"other"
"8526","VCAM1","ITGA4",340.422619047619,8,258.868715083799,1,"other"
"1514","CALM2","SELL",962.029761904762,7,91.525,6,"other"
"6026","ICAM3","ITGB2",155.859375,2,564.890052356021,4,"other"
"5539","ICAM1","IL2RG",84.3507853403141,4,1043.24731182796,3,"other"
"1450","CALM1","SELL",959.72197309417,5,91.525,6,"other"
"6056","IFNG","IFNGR1",952.41875,6,92.225,6,"other"
"5996","ICAM3","ITGB2",226.0375,6,388.333333333333,2,"other"
"4355","HLA-B","KIR3DL1",6042.734375,2,14.5178571428571,7,"other"
"6968","PKM","CD44",135.337988826816,1,648.065476190476,8,"other"
"1482","CALM1","SELL",957.656424581006,1,91.525,6,"other"
"3498","GZMB","IGF2R",3062.79761904762,7,28.5811518324607,4,"other"
"6031","ICAM3","ITGB2",121.016759776536,1,721.208333333333,7,"other"
"3878","HLA-A","KIR2DL3",3484.21465968586,4,24.9940476190476,8,"other"
"8525","VCAM1","ITGA4",340.422619047619,8,255.588541666667,2,"other"
"4440","HLA-B","LILRB1",8108.13095238095,7,10.7225130890052,4,"other"
"1387","CALM1","PTPRA",959.72197309417,5,90.5874439461883,5,"other"
"1678","CALR","HLA-F",281.408071748879,5,308.770833333333,2,"other"
"1419","CALM1","PTPRA",957.656424581006,1,90.5874439461883,5,"other"
"2433","FASLG","FAS",399.23125,6,216.875,8,"other"
"8701","VCAM1","ITGB2",222.9375,2,388.333333333333,2,"other"
"8542","VCAM1","ITGA4",334.275,6,258.868715083799,1,"other"
"7503","SELPLG","SELL",431.202380952381,7,200.439461883408,5,"other"
"1205","CALM1","FAS",803.075268817204,3,107.612903225806,3,"other"
"7519","SELPLG","SELL",430.417040358744,5,200.439461883408,5,"other"
"1692","CALR","HLA-F",248.290322580645,3,347.38219895288,4,"other"
"3519","GZMB","IGF2R",1453.07329842932,4,59.0833333333333,7,"other"
"3867","HLA-A","KIR2DL3",4512.975,6,19.005376344086,3,"other"
"8719","VCAM1","ITGB7",303.928571428571,7,281.625,8,"other"
"6018","ICAM3","ITGB2",151.489247311828,3,564.890052356021,4,"other"
"8676","VCAM1","ITGB2",198.85201793722,5,429.940860215054,3,"other"
"3564","GZMB","PGRMC1",3062.79761904762,7,27.90625,2,"other"
"1565","CALM2","SELL",824.265363128492,1,103.677419354839,3,"other"
"8541","VCAM1","ITGA4",334.275,6,255.588541666667,2,"other"
"1461","CALM1","SELL",823.837696335079,4,103.677419354839,3,"other"
"8591","VCAM1","ITGB1",303.928571428571,7,280.690476190476,8,"other"
"6093","IFNG","IFNGR1",551.640625,2,154.611731843575,1,"other"
"3898","HLA-A","KIR2DL3",2997.8125,2,28.4450261780105,4,"other"
"7091","PSEN1","CD44",83.7678571428571,8,1016.96648044693,1,"other"
"7491","SELPLG","ITGB2",240.371508379888,1,354.337988826816,1,"other"
"4447","HLA-B","LILRB1",7942.86875,6,10.7225130890052,4,"other"
"4287","HLA-B","KIR2DL3",6421.02617801047,4,13.2619047619048,7,"other"
"8544","VCAM1","ITGA4",198.85201793722,5,428.208333333333,7,"other"
"1698","CALR","HLA-F",185.604166666667,2,458.35625,6,"other"
"1557","CALM2","SELL",820.395833333333,2,103.677419354839,3,"other"
"8524","VCAM1","ITGA4",340.422619047619,8,249.784946236559,3,"other"
"5546","ICAM1","IL2RG",67.6397849462366,3,1253.96335078534,4,"other"
"5550","ICAM1","IL2RG",50.9270833333333,2,1663.55357142857,8,"other"
"6032","ICAM3","ITGB2",121.016759776536,1,700.04375,6,"other"
"1693","CALR","HLA-F",248.290322580645,3,340.693548387097,3,"other"
"1198","CALM1","FAS",823.837696335079,4,102.645833333333,2,"other"
"1679","CALR","HLA-F",281.408071748879,5,300.36312849162,1,"other"
"3875","HLA-A","KIR2DL3",4434.66816143498,5,19.005376344086,3,"other"
"4311","HLA-B","KIR2DL3",6338.8938547486,1,13.2619047619048,7,"other"
"4454","HLA-B","LILRB1",7827.08968609865,5,10.7225130890052,4,"other"
"6004","ICAM3","ITGB2",215.816143497758,5,388.333333333333,2,"other"
"7099","PSEN1","CD44",82.2976190476191,7,1016.96648044693,1,"other"
"4441","HLA-B","LILRB1",8108.13095238095,7,10.3010752688172,3,"other"
"8585","VCAM1","ITGB1",340.422619047619,8,245.30625,6,"other"
"8540","VCAM1","ITGA4",334.275,6,249.784946236559,3,"other"
"4683","HLA-C","KIR2DL3",4390.52914798206,5,19.005376344086,3,"other"
"3500","GZMB","IGF2R",3062.79761904762,7,27.2395833333333,2,"other"
"3501","GZMB","IGF2R",3062.79761904762,7,27.1899441340782,1,"other"
"1469","CALM1","SELL",803.075268817204,3,103.677419354839,3,"other"
"8760","VCAM1","ITGB7",222.9375,2,372.946428571429,7,"other"
"4667","HLA-C","KIR2DL3",4364.73214285714,7,19.005376344086,3,"other"
"3906","HLA-A","KIR2DL3",2915.25977653631,1,28.4450261780105,4,"other"
"4756","HLA-C","KIR2DS4",3170.91666666667,2,26.1479820627803,5,"other"
"2425","FASLG","FAS",380.607142857143,7,216.875,8,"other"
"1206","CALM1","FAS",803.075268817204,3,102.645833333333,2,"other"
"7086","PSEN1","CD44",83.7678571428571,8,980.625,6,"other"
"8531","VCAM1","ITGA4",303.928571428571,7,270.230366492147,4,"other"
"3940","HLA-A","KIR3DL1",3216.3064516129,3,25.5357142857143,8,"other"
"8721","VCAM1","ITGB7",303.928571428571,7,269.98125,6,"other"
"8601","VCAM1","ITGB1",334.275,6,245.30625,6,"other"
"4754","HLA-C","KIR2DS4",3170.91666666667,2,25.8392857142857,8,"other"
"8543","VCAM1","ITGA4",198.85201793722,5,411.75,8,"other"
"1478","CALM1","SELL",863.75,2,94.75,2,"other"
"4448","HLA-B","LILRB1",7942.86875,6,10.3010752688172,3,"other"
"1183","CALM1","FAS",973.40625,6,84.036312849162,1,"other"
"4675","HLA-C","KIR2DL3",4298.125,6,19.005376344086,3,"other"
"1533","CALM2","SELL",786.372197309417,5,103.677419354839,3,"other"
"1706","CALR","HLA-F",177.77374301676,1,458.35625,6,"other"
"1696","CALR","HLA-F",185.604166666667,2,438.375,8,"other"
"4289","HLA-B","KIR2DL3",6421.02617801047,4,12.6636771300448,5,"other"
"1541","CALM2","SELL",784.198952879581,4,103.677419354839,3,"other"
"4842","HLA-C","LILRB1",3726.43979057592,4,21.8095238095238,7,"other"
"4762","HLA-C","KIR2DS4",3106.41899441341,1,26.1479820627803,5,"other"
"4802","HLA-C","KIR3DL1",3170.91666666667,2,25.5357142857143,8,"other"
"3590","GZMB","PGRMC1",1127.97311827957,3,71.7738095238095,8,"other"
"2417","FASLG","FAS",373.017857142857,8,216.875,8,"other"
"3913","HLA-A","KIR3DL1",5020.51785714286,8,16.0941704035874,5,"other"
"7094","PSEN1","CD44",82.2976190476191,7,980.625,6,"other"
"4295","HLA-B","KIR2DL3",6083.93548387097,3,13.2619047619048,7,"other"
"1191","CALM1","FAS",959.72197309417,5,84.036312849162,1,"other"
"5519","ICAM1","IL2RG",40.89375,6,1971.85119047619,7,"other"
"4455","HLA-B","LILRB1",7827.08968609865,5,10.3010752688172,3,"other"
"1380","CALM1","PTPRA",973.40625,6,82.8272251308901,4,"other"
"7115","PSEN1","CD44",79.2600896860987,5,1016.96648044693,1,"other"
"8722","VCAM1","ITGB7",303.928571428571,7,265.008968609865,5,"other"
"1223","CALM1","FAS",957.656424581006,1,84.036312849162,1,"other"
"3886","HLA-A","KIR2DL3",3216.3064516129,3,24.9940476190476,8,"other"
"4313","HLA-B","KIR2DL3",6338.8938547486,1,12.6636771300448,5,"other"
"4760","HLA-C","KIR2DS4",3106.41899441341,1,25.8392857142857,8,"other"
"5922","ICAM3","ITGAL",312.071428571429,7,257.015706806283,4,"other"
"4303","HLA-B","KIR2DL3",6042.734375,2,13.2619047619048,7,"other"
"5997","ICAM3","ITGB2",226.0375,6,354.337988826816,1,"other"
"1686","CALR","HLA-F",259.178010471204,4,308.770833333333,2,"other"
"7085","PSEN1","CD44",83.7678571428571,8,954.017857142857,7,"other"
"6058","IFNG","IFNGR1",952.41875,6,83.8952879581152,4,"other"
"3490","GZMB","IGF2R",2793.55952380952,8,28.5811518324607,4,"other"
"5980","ICAM3","ITGB2",205.583333333333,8,388.333333333333,2,"other"
"7087","PSEN1","CD44",83.7678571428571,8,950.654708520179,5,"other"
"4007","HLA-A","LILRB1",5020.51785714286,8,15.85,6,"other"
"1388","CALM1","PTPRA",959.72197309417,5,82.8272251308901,4,"other"
"4808","HLA-C","KIR3DL1",3106.41899441341,1,25.5357142857143,8,"other"
"1420","CALM1","PTPRA",957.656424581006,1,82.8272251308901,4,"other"
"4688","HLA-C","KIR2DL3",3726.43979057592,4,21.26875,6,"other"
"4702","HLA-C","KIR2DL3",3170.91666666667,2,24.9940476190476,8,"other"
"5540","ICAM1","IL2RG",84.3507853403141,4,938.567708333333,2,"other"
"3598","GZMB","PGRMC1",1102.046875,2,71.7738095238095,8,"other"
"4849","HLA-C","LILRB1",3625.74731182796,3,21.8095238095238,7,"other"
"1474","CALM1","SELL",863.75,2,91.525,6,"other"
"8702","VCAM1","ITGB2",222.9375,2,354.337988826816,1,"other"
"5553","ICAM1","IL2RG",50.9270833333333,2,1547.78475336323,5,"other"
"1549","CALM2","SELL",760.236559139785,3,103.677419354839,3,"other"
"3919","HLA-A","KIR3DL1",4896.49404761905,7,16.0941704035874,5,"other"
"5563","ICAM1","IL2RG",75.4720670391062,1,1043.24731182796,3,"other"
"8534","VCAM1","ITGA4",303.928571428571,7,258.868715083799,1,"other"
"5924","ICAM3","ITGAL",312.071428571429,7,252.098958333333,2,"other"
"7093","PSEN1","CD44",82.2976190476191,7,954.017857142857,7,"other"
"1411","CALM1","PTPRA",863.75,2,90.5874439461883,5,"other"
"7095","PSEN1","CD44",82.2976190476191,7,950.654708520179,5,"other"
"1566","CALM2","SELL",824.265363128492,1,94.75,2,"other"
"8692","VCAM1","ITGB2",181.645161290323,3,429.940860215054,3,"other"
"1462","CALM1","SELL",823.837696335079,4,94.75,2,"other"
"6030","ICAM3","ITGB2",121.016759776536,1,644.946428571429,8,"other"
"1699","CALR","HLA-F",185.604166666667,2,420.372197309417,5,"other"
"3556","GZMB","PGRMC1",2793.55952380952,8,27.90625,2,"other"
"1704","CALR","HLA-F",177.77374301676,1,438.375,8,"other"
"1687","CALR","HLA-F",259.178010471204,4,300.36312849162,1,"other"
"8560","VCAM1","ITGA4",181.645161290323,3,428.208333333333,7,"other"
"5507","ICAM1","IL2RG",74.5119047619048,8,1043.24731182796,3,"other"
"1558","CALM2","SELL",820.395833333333,2,94.75,2,"other"
"7110","PSEN1","CD44",79.2600896860987,5,980.625,6,"other"
"6044","IFNG","IFNGR1",667.589285714286,8,116.416666666667,2,"other"
"8533","VCAM1","ITGA4",303.928571428571,7,255.588541666667,2,"other"
"4710","HLA-C","KIR2DL3",3106.41899441341,1,24.9940476190476,8,"other"
"4014","HLA-A","LILRB1",4896.49404761905,7,15.85,6,"other"
"7527","SELPLG","SELL",386.769633507853,4,200.439461883408,5,"other"
"8677","VCAM1","ITGB2",198.85201793722,5,388.333333333333,2,"other"
"4696","HLA-C","KIR2DL3",3625.74731182796,3,21.26875,6,"other"
"4297","HLA-B","KIR2DL3",6083.93548387097,3,12.6636771300448,5,"other"
"4347","HLA-B","KIR3DL1",6421.02617801047,4,11.9441340782123,1,"other"
"1694","CALR","HLA-F",248.290322580645,3,308.770833333333,2,"other"
"3946","HLA-A","KIR3DL1",2997.8125,2,25.5357142857143,8,"other"
"4305","HLA-B","KIR2DL3",6042.734375,2,12.6636771300448,5,"other"
"5926","ICAM3","ITGAL",226.0375,6,338.452380952381,8,"other"
"6005","ICAM3","ITGB2",215.816143497758,5,354.337988826816,1,"other"
"5514","ICAM1","IL2RG",60.7142857142857,7,1253.96335078534,4,"other"
"3492","GZMB","IGF2R",2793.55952380952,8,27.2395833333333,2,"other"
"1470","CALM1","SELL",803.075268817204,3,94.75,2,"other"
"4034","HLA-A","LILRB1",3484.21465968586,4,21.8095238095238,7,"other"
"3493","GZMB","IGF2R",2793.55952380952,8,27.1899441340782,1,"other"
"8532","VCAM1","ITGA4",303.928571428571,7,249.784946236559,3,"other"
"4365","HLA-B","KIR3DL1",6338.8938547486,1,11.9441340782123,1,"other"
"7109","PSEN1","CD44",79.2600896860987,5,954.017857142857,7,"other"
"1562","CALM2","SELL",824.265363128492,1,91.525,6,"other"
"3528","GZMB","IGF2R",1127.97311827957,3,66.875,6,"other"
"1458","CALM1","SELL",823.837696335079,4,91.525,6,"other"
"5520","ICAM1","IL2RG",40.89375,6,1843.375,6,"other"
"7111","PSEN1","CD44",79.2600896860987,5,950.654708520179,5,"other"
"4769","HLA-C","KIR3DL1",4670.57142857143,8,16.0941704035874,5,"other"
"1554","CALM2","SELL",820.395833333333,2,91.525,6,"other"
"3894","HLA-A","KIR2DL3",2997.8125,2,24.9940476190476,8,"other"
"4011","HLA-A","LILRB1",5020.51785714286,8,14.9114583333333,2,"other"
"8559","VCAM1","ITGA4",181.645161290323,3,411.75,8,"other"
"1707","CALR","HLA-F",177.77374301676,1,420.372197309417,5,"other"
"7107","PSEN1","CD44",73.40625,6,1016.96648044693,1,"other"
"4344","HLA-B","KIR3DL1",6421.02617801047,4,11.625,6,"other"
"1395","CALM1","PTPRA",823.837696335079,4,90.5874439461883,5,"other"
"8570","VCAM1","ITGA4",222.9375,2,334.52466367713,5,"other"
"1695","CALR","HLA-F",248.290322580645,3,300.36312849162,1,"other"
"8593","VCAM1","ITGB1",303.928571428571,7,245.30625,6,"other"
"1534","CALM2","SELL",786.372197309417,5,94.75,2,"other"
"3961","HLA-A","KIR3DL2",5020.51785714286,8,14.8340807174888,5,"other"
"3952","HLA-A","KIR3DL1",2915.25977653631,1,25.5357142857143,8,"other"
"5929","ICAM3","ITGAL",226.0375,6,329.260089686099,5,"other"
"1542","CALM2","SELL",784.198952879581,4,94.75,2,"other"
"4008","HLA-A","LILRB1",5020.51785714286,8,14.7982062780269,5,"other"
"8736","VCAM1","ITGB7",198.85201793722,5,372.946428571429,7,"other"
"3880","HLA-A","KIR2DL3",3484.21465968586,4,21.26875,6,"other"
"4815","HLA-C","LILRB1",4670.57142857143,8,15.85,6,"other"
"5943","ICAM3","ITGAL",156.057591623037,4,472.761904761905,7,"other"
"3982","HLA-A","KIR3DL2",3484.21465968586,4,21.1666666666667,8,"other"
"3536","GZMB","IGF2R",1102.046875,2,66.875,6,"other"
"3959","HLA-A","KIR3DL2",5020.51785714286,8,14.6785714285714,7,"other"
"4362","HLA-B","KIR3DL1",6338.8938547486,1,11.625,6,"other"
"5959","ICAM3","ITGAL",155.859375,2,472.761904761905,7,"other"
"7511","SELPLG","SELL",367.3375,6,200.439461883408,5,"other"
"3506","GZMB","IGF2R",2574.7625,6,28.5811518324607,4,"other"
"6033","ICAM3","ITGB2",121.016759776536,1,607.843049327354,5,"other"
"4260","HLA-B","KIR2DL3",9253.43452380952,8,7.94791666666667,2,"other"
"1466","CALM1","SELL",803.075268817204,3,91.525,6,"other"
"3542","GZMB","IGF2R",817.04469273743,1,89.6309523809524,8,"other"
"8684","VCAM1","ITGB2",170.099476439791,4,429.940860215054,3,"other"
"5934","ICAM3","ITGAL",215.816143497758,5,338.452380952381,8,"other"
"4018","HLA-A","LILRB1",4896.49404761905,7,14.9114583333333,2,"other"
"2441","FASLG","FAS",336.260089686099,5,216.875,8,"other"
"3911","HLA-A","KIR3DL1",5020.51785714286,8,14.5178571428571,7,"other"
"3902","HLA-A","KIR2DL3",2915.25977653631,1,24.9940476190476,8,"other"
"5981","ICAM3","ITGB2",205.583333333333,8,354.337988826816,1,"other"
"8552","VCAM1","ITGA4",170.099476439791,4,428.208333333333,7,"other"
"1403","CALM1","PTPRA",803.075268817204,3,90.5874439461883,5,"other"
"5928","ICAM3","ITGAL",226.0375,6,321.5375,6,"other"
"4353","HLA-B","KIR3DL1",6083.93548387097,3,11.9441340782123,1,"other"
"3513","GZMB","IGF2R",1708.07174887892,5,42.52466367713,5,"other"
"3967","HLA-A","KIR3DL2",4896.49404761905,7,14.8340807174888,5,"other"
"3925","HLA-A","KIR3DL1",4512.975,6,16.0941704035874,5,"other"
"1215","CALM1","FAS",863.75,2,84.036312849162,1,"other"
"4015","HLA-A","LILRB1",4896.49404761905,7,14.7982062780269,5,"other"
"2434","FASLG","FAS",399.23125,6,180.910714285714,7,"other"
"4359","HLA-B","KIR3DL1",6042.734375,2,11.9441340782123,1,"other"
"1373","CALM1","PTPRA",1172.7380952381,7,61.4731182795699,3,"other"
"1550","CALM2","SELL",760.236559139785,3,94.75,2,"other"
"7102","PSEN1","CD44",73.40625,6,980.625,6,"other"
"1530","CALM2","SELL",786.372197309417,5,91.525,6,"other"
"3965","HLA-A","KIR3DL2",4896.49404761905,7,14.6785714285714,7,"other"
"3572","GZMB","PGRMC1",2574.7625,6,27.90625,2,"other"
"8160","TNF","TNFRSF1B",133.887096774194,3,536.285714285714,7,"other"
"1538","CALM2","SELL",784.198952879581,4,91.525,6,"other"
